Date;Demand;PV_Production;Wind_Production;Production;Netload
2022-10-12 21:42:00;4087.3233333333337;0.0;1702.454414054;1702.454414054;2384.8689192793336
2022-10-12 21:43:00;4099.360000000001;0.0;1704.6444062801377;1704.6444062801377;2394.715593719863
2022-10-12 21:44:00;4110.005;0.0;1706.7878956345912;1706.7878956345912;2403.217104365409
2022-10-12 21:45:00;4041.931666666667;0.0;1708.8821941108592;1708.8821941108592;2333.0494725558074
2022-10-12 21:46:00;4157.581666666666;0.0;1710.9246137024422;1710.9246137024422;2446.657052964224
2022-10-12 21:47:00;3488.7450000000003;0.0;1712.912466402841;1712.912466402841;1775.8325335971595
2022-10-12 21:48:00;3376.3200000000006;0.0;1714.8430642055546;1714.8430642055546;1661.476935794446
2022-10-12 21:49:00;3358.115;0.0;1716.7137191040829;1716.7137191040829;1641.401280895917
2022-10-12 21:50:00;3383.6766666666663;0.0;1718.5217430919265;1718.5217430919265;1665.1549235747398
2022-10-12 21:51:00;3565.656666666667;0.0;1720.264448162585;1720.264448162585;1845.3922185040822
2022-10-12 21:52:00;3634.3366666666666;0.0;1721.9391463095585;1721.9391463095585;1912.397520357108
2022-10-12 21:53:00;3446.315;0.0;1723.543149526347;1723.543149526347;1722.771850473653
2022-10-12 21:54:00;3417.76;0.0;1725.0737698064509;1725.0737698064509;1692.6862301935494
2022-10-12 21:55:00;3450.481666666666;0.0;1726.5283191433696;1726.5283191433696;1723.9533475232965
2022-10-12 21:56:00;2884.915;0.0;1727.9041095306034;1727.9041095306034;1157.0108904693966
2022-10-12 21:57:00;2656.313333333333;0.0;1729.1984529616525;1729.1984529616525;927.1148803716806
2022-10-12 21:58:00;2644.773333333333;0.0;1730.4086614300163;1730.4086614300163;914.3646719033168
2022-10-12 21:59:00;2398.588333333333;0.0;1731.5320469291955;1731.5320469291955;667.0562864041376
2022-10-12 22:00:00;1571.8983333333333;0.0;1732.5659214526895;1732.5659214526895;-160.6675881193562
2022-10-12 22:01:00;1461.3433333333332;0.0;1733.5082765210109;1733.5082765210109;-272.16494318767764
2022-10-12 22:02:00;1656.665;0.0;1734.3598217627195;1734.3598217627195;-77.69482176271958
2022-10-12 22:03:00;1732.0483333333334;0.0;1735.1219463333894;1735.1219463333894;-3.073613000055957
2022-10-12 22:04:00;1548.621666666667;0.0;1735.7960393885924;1735.7960393885924;-187.17437272192547
2022-10-12 22:05:00;1525.871666666667;0.0;1736.3834900839015;1736.3834900839015;-210.5118234172346
